review_text,rating,date,bank,source,sentiment_label_bert,sentiment_score_bert,sentiment_score_vader,sentiment_label_vader,sentiment_label,sentiment_score,identified_theme
Asefa Obsa,5,2025-10-14,CBE,Google Play,NEGATIVE,-0.0011683106422424316,0.0,NEUTRAL,NEGATIVE,-0.0011683106422424316,General Feedback
best app,4,2025-10-14,CBE,Google Play,POSITIVE,0.999686598777771,0.6369,POSITIVE,POSITIVE,0.999686598777771,General Feedback
it's good app,5,2025-10-14,CBE,Google Play,POSITIVE,0.9998689889907837,0.4404,POSITIVE,POSITIVE,0.9998689889907837,General Feedback
very slow,1,2025-10-14,CBE,Google Play,NEGATIVE,-0.00029343366622924805,0.0,NEUTRAL,NEGATIVE,-0.00029343366622924805,Transaction Performance
berhan deriba wami,4,2025-10-14,CBE,Google Play,POSITIVE,0.7555698156356812,0.0,NEUTRAL,POSITIVE,0.7555698156356812,General Feedback
good,5,2025-10-13,CBE,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
mahamad Usman,5,2025-10-13,CBE,Google Play,POSITIVE,0.9890894293785095,0.0,NEUTRAL,POSITIVE,0.9890894293785095,General Feedback
Erako,5,2025-10-13,CBE,Google Play,POSITIVE,0.9978224039077759,0.0,NEUTRAL,POSITIVE,0.9978224039077759,General Feedback
🔥🔥🔥🔥🔥,5,2025-10-13,CBE,Google Play,NEGATIVE,-0.30294370651245117,0.0,NEUTRAL,NEGATIVE,-0.30294370651245117,General Feedback
opne,5,2025-10-13,CBE,Google Play,NEGATIVE,-0.20274990797042847,0.0,NEUTRAL,NEGATIVE,-0.20274990797042847,General Feedback
mehommd nuri,5,2025-10-13,CBE,Google Play,POSITIVE,0.9508017301559448,0.0,NEUTRAL,POSITIVE,0.9508017301559448,General Feedback
Best,5,2025-10-12,CBE,Google Play,POSITIVE,0.9997941851615906,0.6369,POSITIVE,POSITIVE,0.9997941851615906,General Feedback
good,5,2025-10-12,CBE,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
providing very secure service.,5,2025-10-12,CBE,Google Play,POSITIVE,0.9993906021118164,0.4005,POSITIVE,POSITIVE,0.9993906021118164,General Feedback
good,5,2025-10-12,CBE,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
apk አሪፍ ነው ግን በጣም apkwun የሚከፍቱ የ ባንክ ሰራተኞች በጣም ደካማ ናቸው ሲያስተናግዱ ለ ደንበኛ ክብር የላቸውም እኔ መመላለስ ከጀመርኩ ቆየው ግን መፍትህ ላገኝ አልችልኩም ::,1,2025-10-12,CBE,Google Play,NEGATIVE,-0.023987233638763428,0.0,NEUTRAL,NEGATIVE,-0.023987233638763428,General Feedback
ዳር ኑሮ ላለው ኣፍሪቻን ው,5,2025-10-12,CBE,Google Play,NEGATIVE,-0.1167868971824646,0.0,NEUTRAL,NEGATIVE,-0.1167868971824646,General Feedback
RIYAD Mohammed Abaoli 92 527 2567,5,2025-10-12,CBE,Google Play,POSITIVE,0.9531124830245972,0.0,NEUTRAL,POSITIVE,0.9531124830245972,General Feedback
it doesn't show bank statement and no options to see transactions for the past months.,2,2025-10-12,CBE,Google Play,NEGATIVE,-0.0005865097045898438,-0.296,NEGATIVE,NEGATIVE,-0.0005865097045898438,General Feedback
Mamma Husen,2,2025-10-11,CBE,Google Play,POSITIVE,0.9694636464118958,0.0,NEUTRAL,POSITIVE,0.9694636464118958,General Feedback
ok,5,2025-10-11,CBE,Google Play,POSITIVE,0.9997851252555847,0.296,POSITIVE,POSITIVE,0.9997851252555847,General Feedback
3 stars because I can't see all my transaction history apart from the recents and a refresh button has been removed from the Recents activity. The app should allow clients to view all of the transactions not just recents.,3,2025-10-11,CBE,Google Play,NEGATIVE,-0.006763041019439697,0.2263,POSITIVE,NEGATIVE,-0.006763041019439697,General Feedback
good,5,2025-10-10,CBE,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
exceptional application from others bank,5,2025-10-10,CBE,Google Play,POSITIVE,0.9996663331985474,0.0,NEUTRAL,POSITIVE,0.9996663331985474,General Feedback
"it is very nice. but i have a serious suggestion when you send to other cbe birr customer, it does not show the name of the recipient befor it actually send the money. please improve this",4,2025-10-10,CBE,Google Play,NEGATIVE,-0.0150068998336792,0.8124,POSITIVE,NEGATIVE,-0.0150068998336792,General Feedback
good👍👍👍😊😊😊,5,2025-10-10,CBE,Google Play,NEGATIVE,-0.30294370651245117,0.0,NEUTRAL,NEGATIVE,-0.30294370651245117,General Feedback
really good app,5,2025-10-10,CBE,Google Play,POSITIVE,0.9998643398284912,0.4927,POSITIVE,POSITIVE,0.9998643398284912,General Feedback
smart bank CBE,5,2025-10-10,CBE,Google Play,POSITIVE,0.9971417784690857,0.4019,POSITIVE,POSITIVE,0.9971417784690857,General Feedback
Ali urgesa11,3,2025-10-09,CBE,Google Play,NEGATIVE,-0.07877993583679199,0.0,NEUTRAL,NEGATIVE,-0.07877993583679199,General Feedback
it's good,5,2025-10-09,CBE,Google Play,POSITIVE,0.9998360872268677,0.4404,POSITIVE,POSITIVE,0.9998360872268677,General Feedback
Good apps,5,2025-10-09,CBE,Google Play,POSITIVE,0.9998608827590942,0.4404,POSITIVE,POSITIVE,0.9998608827590942,General Feedback
good,5,2025-10-09,CBE,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
password በጣት አሻራ ቢኖረው መልካም ነበር,4,2025-10-09,CBE,Google Play,NEGATIVE,-0.10942870378494263,0.0,NEUTRAL,NEGATIVE,-0.10942870378494263,Account Access & Security
good,5,2025-10-09,CBE,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
best app i ever seen,5,2025-10-09,CBE,Google Play,POSITIVE,0.999450147151947,0.6369,POSITIVE,POSITIVE,0.999450147151947,General Feedback
it's game changing in financial system,4,2025-10-09,CBE,Google Play,POSITIVE,0.9973504543304443,0.0,NEUTRAL,POSITIVE,0.9973504543304443,General Feedback
"z,MKT 20_._!8+⅓⅕😘r",1,2025-10-09,CBE,Google Play,NEGATIVE,-0.08282041549682617,0.0,NEUTRAL,NEGATIVE,-0.08282041549682617,General Feedback
will good updating,5,2025-10-09,CBE,Google Play,POSITIVE,0.9998600482940674,0.4404,POSITIVE,POSITIVE,0.9998600482940674,General Feedback
"service charge , vat, fee everything here is not yours they wanna take what you have, everything is not fair",1,2025-10-08,CBE,Google Play,NEGATIVE,-0.0005678534507751465,-0.2411,NEGATIVE,NEGATIVE,-0.0005678534507751465,General Feedback
why removing screenshot feature why?,2,2025-10-08,CBE,Google Play,NEGATIVE,-0.0018852949142456055,0.0,NEUTRAL,NEGATIVE,-0.0018852949142456055,General Feedback
very good application! thank you all who participate!,5,2025-10-08,CBE,Google Play,POSITIVE,0.9998753070831299,0.7608,POSITIVE,POSITIVE,0.9998753070831299,General Feedback
application bank commercial Ethiopia I am very happy to be able to appear in a great job on a pleasant job,5,2025-10-08,CBE,Google Play,POSITIVE,0.9998462200164795,0.908,POSITIVE,POSITIVE,0.9998462200164795,General Feedback
user compatible app!,5,2025-10-08,CBE,Google Play,POSITIVE,0.9933547973632812,0.0,NEUTRAL,POSITIVE,0.9933547973632812,General Feedback
"I am trying to access this app on my Android phone, but sometimes doesn't work. so kindly try to improve it.",3,2025-10-07,CBE,Google Play,NEGATIVE,-0.002703368663787842,0.8891,POSITIVE,NEGATIVE,-0.002703368663787842,Account Access & Security
what an amazing app. you know how much it simplify life. Thanks cbe. I proud of you.,5,2025-10-07,CBE,Google Play,POSITIVE,0.9998732805252075,0.8689,POSITIVE,POSITIVE,0.9998732805252075,General Feedback
Our Commercial Bank of Ethiopia is Good !,5,2025-10-06,CBE,Google Play,POSITIVE,0.9998595714569092,0.4926,POSITIVE,POSITIVE,0.9998595714569092,General Feedback
Asledin Ibsa,5,2025-10-06,CBE,Google Play,POSITIVE,0.9360380172729492,0.0,NEUTRAL,POSITIVE,0.9360380172729492,General Feedback
terrible when showing history of transaction it shows in disorganised way,3,2025-10-05,CBE,Google Play,NEGATIVE,-0.00031769275665283203,-0.4767,NEGATIVE,NEGATIVE,-0.00031769275665283203,General Feedback
my bank,5,2025-10-05,CBE,Google Play,NEGATIVE,-0.15409064292907715,0.0,NEUTRAL,NEGATIVE,-0.15409064292907715,General Feedback
Data,5,2025-10-04,CBE,Google Play,POSITIVE,0.961766242980957,0.0,NEUTRAL,POSITIVE,0.961766242980957,General Feedback
"lately I am facing a problem with the app ,and the problem is when log in and inter my pin it doesn't work at all and says 'can't sync' why does it say that I was working fine a few day ago and also it says when I enter my pin 'change your pin to 6 digit pin and it doesn't allow me to change it please solve what is the problem with the app ?",2,2025-10-04,CBE,Google Play,NEGATIVE,-0.00039523839950561523,-0.5948,NEGATIVE,NEGATIVE,-0.00039523839950561523,Account Access & Security
excellent app with lots of features,5,2025-10-04,CBE,Google Play,POSITIVE,0.9998672008514404,0.5719,POSITIVE,POSITIVE,0.9998672008514404,General Feedback
very good 👍 mobile banking,5,2025-10-04,CBE,Google Play,POSITIVE,0.9998119473457336,0.4927,POSITIVE,POSITIVE,0.9998119473457336,General Feedback
so special,5,2025-10-04,CBE,Google Play,POSITIVE,0.9998575448989868,0.4576,POSITIVE,POSITIVE,0.9998575448989868,General Feedback
wiiy ewdihiliw esimirt niho yitnehew metgeyot ❤💞🤔😴🤩😍,1,2025-10-03,CBE,Google Play,NEGATIVE,-0.05077219009399414,0.0,NEUTRAL,NEGATIVE,-0.05077219009399414,General Feedback
woow cbe,5,2025-10-03,CBE,Google Play,POSITIVE,0.8725989460945129,0.0,NEUTRAL,POSITIVE,0.8725989460945129,General Feedback
cbe the best bank app,4,2025-10-03,CBE,Google Play,POSITIVE,0.9993187189102173,0.6369,POSITIVE,POSITIVE,0.9993187189102173,General Feedback
This App CBE bank it's Simple and Smart I Like it.,5,2025-10-03,CBE,Google Play,POSITIVE,0.9998519420623779,0.6369,POSITIVE,POSITIVE,0.9998519420623779,General Feedback
Rijalufaris,5,2025-10-02,CBE,Google Play,POSITIVE,0.6782292723655701,0.0,NEUTRAL,POSITIVE,0.6782292723655701,General Feedback
its Best app But i hate the Repeatedly update request,5,2025-10-02,CBE,Google Play,NEGATIVE,-0.009713590145111084,-0.5346,NEGATIVE,NEGATIVE,-0.009713590145111084,UI/UX & Design
good app,5,2025-10-02,CBE,Google Play,POSITIVE,0.9998493194580078,0.4404,POSITIVE,POSITIVE,0.9998493194580078,General Feedback
imoo,3,2025-10-02,CBE,Google Play,POSITIVE,0.9941620230674744,0.0,NEUTRAL,POSITIVE,0.9941620230674744,General Feedback
"it was good since it become a robber the vat ,tax,service charge,unbelievable charge to send to other bank, monthly charge,etc i hope one international bank comes and we all leave this bank. enough is enough",1,2025-10-02,CBE,Google Play,POSITIVE,0.9915570020675659,0.25,POSITIVE,POSITIVE,0.9915570020675659,General Feedback
screen shoot always not allowed why?,5,2025-10-02,CBE,Google Play,NEGATIVE,-0.0034249424934387207,-0.34,NEGATIVE,NEGATIVE,-0.0034249424934387207,General Feedback
enkorabetalen,5,2025-10-01,CBE,Google Play,POSITIVE,0.9099953174591064,0.0,NEUTRAL,POSITIVE,0.9099953174591064,General Feedback
good,5,2025-10-01,CBE,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
Gamada mahamadi,1,2025-10-01,CBE,Google Play,POSITIVE,0.774604320526123,0.0,NEUTRAL,POSITIVE,0.774604320526123,General Feedback
it is very good banking web but its network is sometimes busy i hope they willfix the problem,4,2025-09-30,CBE,Google Play,NEGATIVE,-0.002536177635192871,0.3392,POSITIVE,NEGATIVE,-0.002536177635192871,Bugs/Errors & Stability
verfcasencod,5,2025-09-30,CBE,Google Play,NEGATIVE,-0.1257467269897461,0.0,NEUTRAL,NEGATIVE,-0.1257467269897461,General Feedback
you can't get your own transaction history,1,2025-09-29,CBE,Google Play,NEGATIVE,-0.0003967881202697754,0.0,NEUTRAL,NEGATIVE,-0.0003967881202697754,General Feedback
sintu,5,2025-09-29,CBE,Google Play,NEGATIVE,-0.04038643836975098,0.0,NEUTRAL,NEGATIVE,-0.04038643836975098,General Feedback
BEST,5,2025-09-28,CBE,Google Play,POSITIVE,0.9997941851615906,0.6369,POSITIVE,POSITIVE,0.9997941851615906,General Feedback
Bank of Ethiopia,5,2025-09-28,CBE,Google Play,POSITIVE,0.9304206967353821,0.0,NEUTRAL,POSITIVE,0.9304206967353821,General Feedback
"All most Good, but need improvement",5,2025-09-27,CBE,Google Play,NEGATIVE,-0.1799047589302063,0.7267,POSITIVE,NEGATIVE,-0.1799047589302063,General Feedback
"Great application for me,So I would like to rate with Solid 5 star.That It works well overall. So hello everyone enjoy the apps",5,2025-09-27,CBE,Google Play,POSITIVE,0.9998365640640259,0.9147,POSITIVE,POSITIVE,0.9998365640640259,General Feedback
poor app all of you guys delete CBE and download BOA,1,2025-09-27,CBE,Google Play,NEGATIVE,-0.0002135634422302246,-0.4767,NEGATIVE,NEGATIVE,-0.0002135634422302246,Transaction Performance
niceapp,5,2025-09-27,CBE,Google Play,POSITIVE,0.9998270869255066,0.0,NEUTRAL,POSITIVE,0.9998270869255066,General Feedback
good,5,2025-09-26,CBE,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
good,5,2025-09-25,CBE,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
good,5,2025-09-25,CBE,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
the best app of all,5,2025-09-25,CBE,Google Play,POSITIVE,0.9998633861541748,0.6369,POSITIVE,POSITIVE,0.9998633861541748,General Feedback
❤️,5,2025-09-25,CBE,Google Play,NEGATIVE,-0.30294370651245117,0.0,NEUTRAL,NEGATIVE,-0.30294370651245117,General Feedback
"Most of the time when I try to open the app, it does not load. The circle keeps spinning as if it is trying to open, and get a message saying "" 2 attempts left for offline login"". This seems to mean that the app cannot connect to the internet, even though I have a stable internet connection, and all other stuff work properly.",2,2025-09-24,CBE,Google Play,NEGATIVE,-0.0011629462242126465,0.1779,POSITIVE,NEGATIVE,-0.0011629462242126465,Transaction Performance
Juhaar,5,2025-09-24,CBE,Google Play,NEGATIVE,-0.30447065830230713,0.0,NEUTRAL,NEGATIVE,-0.30447065830230713,General Feedback
I am using CBE app very fantastic.,5,2025-09-24,CBE,Google Play,POSITIVE,0.999567449092865,0.5984,POSITIVE,POSITIVE,0.999567449092865,General Feedback
bist app tankyou,4,2025-09-23,CBE,Google Play,NEGATIVE,-0.0037962794303894043,0.0,NEUTRAL,NEGATIVE,-0.0037962794303894043,General Feedback
this is very useful and consistent app,5,2025-09-23,CBE,Google Play,POSITIVE,0.9998074173927307,0.4927,POSITIVE,POSITIVE,0.9998074173927307,General Feedback
"this application provides timely service in a good, fast and reliable manner.",5,2025-09-23,CBE,Google Play,POSITIVE,0.9998519420623779,0.4404,POSITIVE,POSITIVE,0.9998519420623779,Transaction Performance
So good,5,2025-09-23,CBE,Google Play,POSITIVE,0.999841570854187,0.4927,POSITIVE,POSITIVE,0.999841570854187,General Feedback
it will be more better if the app have the feature receipt verifying from QR CODE SCREENSHOT IMAGES FROM gallery ... currently IT WORKS ONLY FROM DIRECT CAMERA CAPTURING,4,2025-09-23,CBE,Google Play,NEGATIVE,-0.0009199380874633789,0.4927,POSITIVE,NEGATIVE,-0.0009199380874633789,General Feedback
"From the UX perspective it can be better, it's old and it's not obvious where you can find some things",3,2025-09-22,CBE,Google Play,NEGATIVE,-0.0029828548431396484,0.4404,POSITIVE,NEGATIVE,-0.0029828548431396484,General Feedback
It is amazing app but it is more better if it is possible to transfer from account to other telebirr,5,2025-09-22,CBE,Google Play,NEGATIVE,-0.23121005296707153,0.771,POSITIVE,NEGATIVE,-0.23121005296707153,Transaction Performance
"The app was great while it was active. However, after the app did an update, I lost connection with a message ""Network Error"". Please try to fix it as there are many clients of CBE using this app globally from abroad countries.",3,2025-09-21,CBE,Google Play,NEGATIVE,-0.0010319948196411133,0.7783,POSITIVE,NEGATIVE,-0.0010319948196411133,UI/UX & Design
very important app,4,2025-09-21,CBE,Google Play,POSITIVE,0.9995480179786682,0.2716,POSITIVE,POSITIVE,0.9995480179786682,General Feedback
the best of all mobile banking in Ethiopia works perfectly fine,5,2025-09-21,CBE,Google Play,POSITIVE,0.9998689889907837,0.8807,POSITIVE,POSITIVE,0.9998689889907837,General Feedback
ok,5,2025-09-21,CBE,Google Play,POSITIVE,0.9997851252555847,0.296,POSITIVE,POSITIVE,0.9997851252555847,General Feedback
DANTRO BAND!!!,5,2025-09-21,CBE,Google Play,POSITIVE,0.9943898320198059,0.0,NEUTRAL,POSITIVE,0.9943898320198059,General Feedback
some time when make transfer from Mobile account to other cbebirr wallet no show customer name so please check it......thanks my cbe.. cbebirr application very nice application wallet,5,2025-09-20,CBE,Google Play,POSITIVE,0.9983887672424316,0.5973,POSITIVE,POSITIVE,0.9983887672424316,Transaction Performance
this app is very useful but sometimes when you want to see specific transactions it didn't work so that way i gave 3,3,2025-09-20,CBE,Google Play,NEGATIVE,-0.004802525043487549,0.3708,POSITIVE,NEGATIVE,-0.004802525043487549,General Feedback
why i must visit the branch i opened my account to activate the mobile banking services? if it a connected network it maybe done from any branch.,1,2025-09-20,CBE,Google Play,NEGATIVE,-0.001814424991607666,0.0,NEUTRAL,NEGATIVE,-0.001814424991607666,General Feedback
አሪፍ ነው አሁን ደግሞ እስክሪን ሹት ማረግ በመቻሌ ደግብሎኛል,5,2025-09-20,CBE,Google Play,NEGATIVE,-0.06776732206344604,0.0,NEUTRAL,NEGATIVE,-0.06776732206344604,General Feedback
asfaw damse,5,2025-09-19,CBE,Google Play,NEGATIVE,-0.012836694717407227,0.0,NEUTRAL,NEGATIVE,-0.012836694717407227,General Feedback
ok,5,2025-09-19,CBE,Google Play,POSITIVE,0.9997851252555847,0.296,POSITIVE,POSITIVE,0.9997851252555847,General Feedback
nice,5,2025-09-19,CBE,Google Play,POSITIVE,0.9998552799224854,0.4215,POSITIVE,POSITIVE,0.9998552799224854,General Feedback
jabadhaa namatii tolataan,5,2025-09-19,CBE,Google Play,NEGATIVE,-0.03764700889587402,0.0,NEUTRAL,NEGATIVE,-0.03764700889587402,General Feedback
"The App is very good in its interface and user friendly. But it could be a pro app had it had additional feature that let us run multiple accounts on a single phone with an option of ""additional"" account!",3,2025-09-19,CBE,Google Play,NEGATIVE,-0.04884380102157593,0.5406,POSITIVE,NEGATIVE,-0.04884380102157593,UI/UX & Design
The app is user friendly. But i want some amendment or include option of sending money to other tele birr like other cbe birr.,4,2025-09-18,CBE,Google Play,NEGATIVE,-0.0033570528030395508,0.7003,POSITIVE,NEGATIVE,-0.0033570528030395508,UI/UX & Design
Truly amazing!,5,2025-09-18,CBE,Google Play,POSITIVE,0.9998810291290283,0.7901,POSITIVE,POSITIVE,0.9998810291290283,General Feedback
Doesn't have option to generate statement for transactions,3,2025-09-18,CBE,Google Play,NEGATIVE,-0.007755696773529053,0.0,NEUTRAL,NEGATIVE,-0.007755696773529053,General Feedback
